dep;nomdep;codecommune;nomcommune;KP0_Pri_P1;KP0_Surf_P1;KP0_SurfTer_P1;KP0_transac_P1;KP0_prim2_P1;KP0_Pri_P2;KP0_Surf_P2;KP0_SurfTer_P2;KP0_transac_P2;KP0_prim2_P2;DBL_bug
33;GIRONDE;33185;GENISSAC;11832380.06;5603.0;42919.0;57.0;2111.793692664644;17627366.0;8798.0;43258.0;99.0;2003.5651284382814;0
33;GIRONDE;33186;GENSAC;4540820.0;4577.0;20552.0;43.0;992.0952589032117;5266059.0;4652.0;21103.0;38.0;1131.998925193465;0
33;GIRONDE;33187;GIRONDE-SUR-DROPT;3742575.359;4167.0;21977.0;40.0;898.1462344612431;3358254.0;3142.0;17071.0;38.0;1068.8268618714194;0
33;GIRONDE;33188;GISCOS;235000.0;295.0;2084.0;2.0;796.6101694915254;674410.0;604.0;3742.0;4.0;1116.5728476821191;0
33;GIRONDE;33189;GORNAC;1687550.0;1753.0;9287.0;12.0;962.6640045636052;2256790.0;1619.0;11606.0;15.0;1393.940704138357;0
33;GIRONDE;33190;GOUALADE;413000.0;452.0;3069.0;4.0;913.7168141592921;449600.0;379.0;3742.0;4.0;1186.2796833773086;0
33;GIRONDE;33191;GOURS;878000.0;868.0;6447.0;10.0;1011.520737327189;2144830.0;1722.0;16456.0;20.0;1245.5458768873402;0
33;GIRONDE;33192;GRADIGNAN;273059560.776;98932.0;228088.0;1348.0;2760.0731894230385;263024882.196;78927.0;194279.0;1041.0;3332.508294956099;0
33;GIRONDE;33193;GRAYAN-ET-L'HOPITAL;4191120.0;2585.0;37511.0;33.0;1621.3230174081239;6437090.0;3203.0;31070.0;36.0;2009.706525132688;0
33;GIRONDE;33194;GREZILLAC;2935390.0;2258.0;11088.0;20.0;1299.9955713020372;5234130.0;2807.0;17413.0;26.0;1864.6704666904168;0
33;GIRONDE;33195;GRIGNOLS;4248706.0;4693.0;21045.0;42.0;905.3283613893033;6392921.0;6798.0;27751.0;52.0;940.4120329508679;0
33;GIRONDE;33196;GUILLAC;1787320.49;1113.0;6109.0;9.0;1605.8584815813117;2069060.0;1349.0;9717.0;10.0;1533.7731653076353;0
33;GIRONDE;33197;GUILLOS;1723700.0;1280.0;5711.0;12.0;1346.640625;2022700.0;1199.0;7209.0;11.0;1686.9891576313594;0
33;GIRONDE;33198;GUITRES;9289010.0;7860.0;45591.0;73.0;1181.8078880407124;10738026.0;8807.0;33012.0;89.0;1219.2603610764165;0
33;GIRONDE;33199;GUJAN-MESTRAS;364562279.52;121299.0;605802.0;1516.0;3005.4846249350776;482549384.25;124390.0;585565.0;1531.0;3879.3261857866387;0
33;GIRONDE;33200;HAILLAN;141637601.56;47722.0;196587.0;591.0;2967.972875403378;132384360.06;37754.0;139311.0;447.0;3506.4989156115907;0
33;GIRONDE;33201;HAUX;4906240.0;2674.0;12795.0;28.0;1834.794315632012;8487485.0;4090.0;13669.0;44.0;2075.179706601467;0
33;GIRONDE;33202;HOSTENS;9217328.0;5980.0;38527.0;63.0;1541.3591973244147;11732147.0;6211.0;42905.0;64.0;1888.9304459829334;0
33;GIRONDE;33203;HOURTIN;57662895.722;26824.0;141279.0;423.0;2149.6755041008055;66584220.03;26715.0;125596.0;411.0;2492.3907928130266;0
33;GIRONDE;33204;HURE;2174733.0;1539.0;12934.0;16.0;1413.0818713450292;3650455.0;2597.0;22534.0;22.0;1405.6430496726994;0
33;GIRONDE;33205;ILLATS;7479251.0;4546.0;25757.0;40.0;1645.2377914650242;7019851.0;3891.0;20777.0;32.0;1804.1251606270882;0
33;GIRONDE;33206;ISLE-SAINT-GEORGES;2909010.0;1822.0;5233.0;16.0;1596.602634467618;5536800.0;2543.0;9577.0;26.0;2177.2709398348406;0
33;GIRONDE;33207;IZON;54495198.53;23880.0;156002.0;238.0;2282.043489530988;61332632.08;24836.0;164831.0;240.0;2469.5052375583828;0
33;GIRONDE;33208;JAU-DIGNAC-ET-LOIRAC;5063916.67;4588.0;36924.0;47.0;1103.7307476024412;7392655.051;5613.0;51776.0;54.0;1317.0595138072333;0
33;GIRONDE;33209;JUGAZAN;872820.0;626.0;4569.0;6.0;1394.2811501597444;68000.0;80.0;644.0;1.0;850.0;0
33;GIRONDE;33210;JUILLAC;1400900.0;817.0;11853.0;7.0;1714.6878824969401;1455019.0;875.0;7349.0;7.0;1662.8788571428572;0
33;GIRONDE;33211;LABARDE;5030776.0;2667.0;16790.0;29.0;1886.3052118485189;6120493.0;2997.0;15377.0;30.0;2042.2065398732066;0
33;GIRONDE;33213;BREDE;33755991.0;13945.0;69769.0;151.0;2420.651918250269;32930606.0;11022.0;53728.0;115.0;2987.7160225004536;0
33;GIRONDE;33214;LACANAU;172790392.062;55285.0;263778.0;898.0;3125.447988821561;255891880.216;67139.0;256627.0;1146.0;3811.3746140991075;0
33;GIRONDE;33215;LADAUX;394900.0;423.0;2349.0;2.0;933.5697399527187;470000.0;284.0;1844.0;1.0;1654.9295774647887;0
33;GIRONDE;33218;LAGORCE;4513598.7;4183.0;38093.0;37.0;1079.03387520918;7015908.09;5414.0;45163.0;54.0;1295.8825434059845;0
33;GIRONDE;33219;LANDE-DE-FRONSAC;12012090.91;7026.0;54944.0;73.0;1709.6628109877597;13684555.0;6466.0;43674.0;69.0;2116.386483142592;0
33;GIRONDE;33220;LAMARQUE;5427650.0;4012.0;15638.0;42.0;1352.8539381854437;17652821.0;7009.0;26544.0;69.0;2518.593379940077;0
33;GIRONDE;33221;LAMOTHE-LANDERRON;1987800.0;1965.0;16838.0;22.0;1011.6030534351145;3878264.0;4010.0;25602.0;36.0;967.1481296758104;0
33;GIRONDE;33222;LALANDE-DE-POMEROL;3325500.0;1830.0;8824.0;12.0;1817.2131147540983;4552201.0;2464.0;12971.0;20.0;1847.484172077922;0
33;GIRONDE;33223;LANDERROUAT;619500.0;689.0;5094.0;7.0;899.1291727140783;959400.0;991.0;4545.0;9.0;968.1130171543895;0
33;GIRONDE;33224;LANDERROUET-SUR-SEGUR;672000.0;415.0;2391.0;3.0;1619.2771084337348;2552550.0;1624.0;8334.0;8.0;1571.7672413793102;0
33;GIRONDE;33225;LANDIRAS;10256968.33;6788.0;38710.0;64.0;1511.0442442545668;17627859.0;10387.0;53783.0;95.0;1697.1078270915568;0
33;GIRONDE;33226;LANGOIRAN;17493130.0;12009.0;42023.0;109.0;1456.66833208427;20211665.0;9744.0;43669.0;105.0;2074.2677545155993;0
33;GIRONDE;33227;LANGON;45762594.5;29561.0;110211.0;333.0;1548.0732891309497;65382270.06;38057.0;109513.0;485.0;1718.0090406495522;0
33;GIRONDE;33228;LANSAC;2833410.0;1553.0;13944.0;13.0;1824.475209272376;6148290.0;3953.0;24486.0;29.0;1555.3478370857576;0
33;GIRONDE;33229;LANTON;114399789.0;36964.0;197754.0;471.0;3094.897440753165;142951003.02;37262.0;198774.0;462.0;3836.374940153508;0
33;GIRONDE;33230;LAPOUYADE;1628550.0;1136.0;11335.0;11.0;1433.5827464788733;2599900.0;1800.0;21335.0;17.0;1444.388888888889;0
33;GIRONDE;33231;LAROQUE;2328300.0;1222.0;4742.0;7.0;1905.3191489361702;1867873.0;1006.0;3046.0;9.0;1856.7326043737576;0
33;GIRONDE;33233;LARUSCADE;9110850.0;6821.0;56715.0;63.0;1335.7059082246005;17652082.0;10401.0;83582.0;93.0;1697.1523891933468;0
33;GIRONDE;33234;LATRESNE;26770185.02;10324.0;48849.0;107.0;2593.005135606354;37734670.0;11639.0;50731.0;113.0;3242.0886674112894;0
33;GIRONDE;33235;LAVAZAN;1962200.0;1266.0;13060.0;12.0;1549.9210110584518;701000.0;415.0;3683.0;4.0;1689.1566265060242;0
33;GIRONDE;33236;LEGE-CAP-FERRET;394043016.41;65458.0;348048.0;745.0;6019.783928778759;555226921.086;63227.0;378983.0;707.0;8781.484509560789;0
33;GIRONDE;33237;LEOGEATS;3807360.0;2717.0;13864.0;24.0;1401.3102686786897;6395096.0;4113.0;22139.0;35.0;1554.849501580355;0
33;GIRONDE;33238;LEOGNAN;75994081.51;29132.0;152358.0;286.0;2608.611887614994;95117838.0;29929.0;137010.0;295.0;3178.116141534966;0
